CASO_ID,MERCADO_ANALISTA,DESCRIPCION_CIUDADANO,PETICION_CIUDADANO
694964,APIA -Reclamo Seguros ,"El dia 30/09/2016 fui finiquitado por la empresa a la cual prestaba servicios desde el 03/02/2014 ininterrumpidamente, por lo cual hice llegar los antecedentes pertinentes a mi corredor de seguros  para solicitar el pago de 3 seguros por cesantia asociados a créditos de consumo contratados con el Banco de Chile. Aqui cabe destacar que tenia contratos por plazo o hito ya que trabajaba de Capataz de Construccion. En primera instancia mi solicitud fue rechazada por falta de un certificado de antigüedad laboral. Dicho sea de paso, el banco y la corredora se demoraron el doble de los 6 días establecidos en la póliza en dar respuesta a la solicitud de pago. Impugne el informe adjuntando un certificado de antiguedad laboral emitido por mi ex-empleador. Aqui el banco se demoro 1 mes entregar la respuesta que la liquidadora tenia hace 24 dias atras. Nuevamente fue rechazada mi peticion por no cumplir la clausula de antiguedad minima de 6 meses trabajando ininterrumpidamente y me plantearon la posibilidad de reevaluar el informe si les presentaba los ultimos 6 finiquitos de trabajo, que envie tambien para volver a impugnar. Aqui se desprenden dos problemas más: Me solicitaron un certificado de antiguedad y solo tomaron uno de los finiquitos (el ultimo, de un mes) y en base a eso resolvieron rechazar cuando llevaba mas de dos años trabajando continuamente y con el mismo empleador. y el segundo problema es que a la fecha de este reclamo aun no obtengo respuesta ni del banco, ni de la corredora, ni menos de la Aseguradora. Los creditos me tienen consumido mas del 70% de mi linea de credito y he tenido que pagar intereses por lo mismo. Estoy angustiado porque el banco no me ha dado respuesta y no se que va a pasar con esto y no quiero caer en no pago. Yo ahora me encuentro trabajando pero en un trabajo donde gano un 40% menos de lo que ganaba y esto me ha causado un problema terrible a nivel personal y financiero","Que el banco, la aseguradora y la corredora se hagan responsables por el daño moral y economico que me han causado, pagando en primera instancia los seguros en su totalidad (4 meses desde la ocurrencia del siniestro) por los 3 créditos de consumo, una carta de disculpas por la falta de diligencia y profesionalismo al responder los requerimientos de un cliente y el pago (o reembolso) de todos los intereses de la linea de credito que he tenido que pagar por la nula respuesta de las entidades antes mencionadas"
420758,APIA -Reclamo Seguros ,"El 7 de mayo declaré un siniestro. Como no he tenido resultados, con el nuevo temporal el estado de mi casa empeoró. Como reclamé, a través de la Caja Los Andes, finalmente el día 28 de julio me enviaron un informe con el monto que se me cancelaría por el siniestro, además me dijeron que en algunos días hábiles se me cancelaríe al monto en la Caja Los Andes.
el 8 de agosto llegó una carta con fecha 23 julio donde decía que sehabía otorgado una prórroga para mi cancelación debido a que faltaba información que yo debía entregar, la cual estuve enviando estos meses, sin siquiera recibir respuesta de si habían recibido lo que yo enviaba...me dijeron que el encargado estaba en un curso. La carta no la tomé en cuenta por la fecha de envío (antes de mi reclamo y antes de la fecha en la que se me envió la liquidación del siniestro)
Hoy llamé y me indican que Segured sólo envió un pre informe y que había pedido prórroga.","Solicito que se me informe claramente en qué estado está mi situación y así mismo que me entreguen una fecha pronta de cancelación del seguro, pues sigue lloviendo y luego de que sólo se volaran tejas asfálticas del techo, terminé con goteras en el segundo y primer piso,además de alfombras mojadas. Muchas gracias.
Me gustaría que los de Segured se comunicaran conmigo...que por último tuvieran la decencia de contestar los correos electrónicos."
691266,APIA -Reclamo Seguros ,"En el mes de  diciembre presente un ataque de Cálculos Renales y me llevaron de urgencia a la clínica, sabiendo que tengo un seguro, esto paso un día domingo a las 7 de la mañana cosa que iba inconsciente y en el establecimiento me realizaron varios exámenes de imagen y procedimientos dentro de los cuales muchos medicamentos para quitar los dolores(morfina).
Al pasar las horas me derivaron al domicilio con calmantes y reposo, saliendo
pague la cuenta (sabiendo que el seguro me devolvería la deuda de esta urgencia),
Envío los papeles que adjunto mas abajo y ellos me salen que hay exámenes de imagen que 
me realizaron que no están cubierto dentro de la urgencia y que no se me devolverán
TOMOGRAFIA COMPUTACIONALES.
Les realice el reclamo indicándoles que yo estaba inconsciente y además NO puedo 
discutir ni rebatirle al profesional lo que indica para mejorar mi salud.

Esperando tener una pronta y favorable respuesta

XX","ue me reembolsen los exámenes de TOMOGRAFIA COMPUTACIONALES $180.510- en su totalidad.
Esto fue realizado en urgencia y no podía contradecirle al medico que hacer o no."
344956,APIA -Reclamo Seguros ,"Junto con saludar, me dirijo a ustedes con el fin de que me ayuden o buscar alguna alernativa mas viable para poder dar pronta solucion a mi requerimiento.-
Yo actualmente poseeo seguro full bienes en dicha compañia, el modo a sido burocratico y no han atendido a mi solicitud como quisiera, presente un siniestro el cual fue rechazado por la compañia, ahora nuevamente me solicitan antecedentes los cuales fueron enviados a liquidador que para variar no responde ni acudio a mi solicitud la linea 600 600 11 11 no atienden como yo necesito.- agradecere me puedan ayudar yo poseo todos los respaldos suficientes para que me hagan valido mi siniestro y ahora piden nueva documentacion  lo encuentro insolito.- adjunto carta de lo ultimo solicitado donde yo envie correo a liquidador con respaldo con fecha 25/10/2013 y no fueron ingresado esos nuevos antecedentes.- ya que hoy 05/11/2013 no mantienen esa informacion en la compañia.","necesito puedan responder y dar solucion a mi solicitud en calidad de cliente, he realizado todo lo que me han solicitado, he tenido bastante paciencia solo pido solucion a mi requerimiento es mucho pedir? ya que de lo contrario ire a los medios de comunicacion si es necesario.-"
533331,APIA -Reclamo Seguros ,"Desde hace mas de 5 años tengo un vehículo con una poliza en la compañía para mi vehículo KIA SPORTAGE placa XX; sin embargo desde hace algunos meses se dejó de rebajar el cobro automatico a mi Cta Cte, por lo que al tercer mes del mismo problema decidi llamar a la compañía y ver que ocurria.  La respuesta de ellos fue tan simple como que mi poliza estaba cerrada.  Nadie fue capaz de saber por que ni si me habian enviado o no carta informando el hecho.
EL tema es que e dijeron que podrían abrir una nueva poliza, el tema es que el monto a pagar por las mismas condiciones ascendía a mas del doble del valor que pagaba por mi poliza anterior.
Me parece que es un acto fuera de lo permitido dar por terminado un contrato en forma unilateral, sin argumento alguno, y mas aun sin informar al afectado, todo para incrementar el costo, ya que esta era una poliza muy antigua con un valor muy favorable al usuario.
",Pido que se me mantengan la la poliza y las condiciones comerciales de la poliza original.
485429,Reclamo Valores,"Estimado SuperIntendente
Solicito a usted Verificar la Venta declarada por los directores accionistas de INVERMAR S.A.,  los que mediante hechos esenciales enviados a la SVS y Bolsa de Comercio de Santiago. Justificaron la conveniencia de vender las acciones de la compañía por parte de los minoritarios.  De no ser así,  La gravedad del hecho radica en incitar a la venta de acciones y no vender las acciones propias causando daño patrimonial y actuando de mala fe.
Quedo atento a su respuesta.
",INVESTGAR
593127,Reclamo Valores,"A través de internet tomé un Fondo Mutuo "" Fondo Mutuo Garantizado oportunidad europa"". Este fondo tiene ventanas para el retiro de los fondos el primer día hábil de enero, abril, julio y octubre, para no pagar comisión.
El 1 de abril intenté realizar el rescate de mi dinero y sucedió lo siguiente:
1.- En la página web del bbva entrando con mi contraseña no tuve opción (botón, pestaña, menú) para realizar el rescate.
2.- En el call center me contactaron con una ejecutiva de sucursal, quien me dijo que no se podía, pues tendría que haberlo hecho el día anterior, es decir el 31 de marzo.
3.- puse un reclamo y le envié un mail al agente de la sucursal de mi ciudad TEMUCO.
4.- me respondieron el reclamo diciendo lo siguiente: ""el rescate se debe efectuar con al menos un día hábil de anticipación, para ser cursados el primer día hábil de los meses de enero, abril, julio y octubre"".

La respuesta no me satisfizo pues en el contrato y documentos publicados en internet no indica lo señalado en la respuesta.
","Poder retirar mis dineros lo antes posible sin pagar comisión.
Pues el tramité lo realicé el día que indica el contrato.
"
420611,APIA -Reclamo Seguros ,"Estimados
Hace un año tomé un ahorro por el art 57BIS, sin embargo, por razones de índole personal no puedo seguir ahorrando y el día de hoy quise retirar los fondos, que no era muchos, alrededor de 270.000 pesos, sin embargo, la ejecutiva que me atendió en la sucursal de Nueva York con Alameda, me señaló que ese ahorro lo perdía, ya que antes de 6 años no podía hacer ningún retiro, y si no seguía depositando, de igual forma se pierde.
La consulta es si efectivamente, por el hecho de no poder seguir ahorrando, voy a perder ese dinero que,  en forma voluntaria quise depositar para mi futuro, empero, por razones fuera de mi alcance, no podré continuar??
Ante esa situación, el banco BICE que es el dueño de la aseguradora, se queda con ese dinero???
Muchas Gracias

XX","Requerir de la entidad señalada, los antecedentes y la información respecto de los dineros que en forma voluntaria estaba aportando y por razones de fuerza mayor no pude seguir, y que dentro de las posibilidades se explique claramente por qué no se devuelve el dinero."
333621,APIA -Reclamo Seguros ,"les envie a ustedes junto con la entidad(santander seguro de salud)y al sernac hace mas de un mes este reclamo que el dia 3 de julio hice término al seguro de salud con santander ,mandé mail,llamé hice todo lo que ellos me dijeron(santander saguro) y me volvieron a cobrar al mes siguiente el seguro y ese mismo mes tambien (julio)fue ahí cuando empecé a realizar los reclamos y la única entidad que ha dado respuesta fue el sernac,y ellos me dijeron que son ustedes los que deben realizar de mediadores y hasta la fecha no ha pasado nada,ni un mail ni llamada telefónica,espero que esto se solucione,lo que estoy pidiendo es la devolución del dinero de los dos cobros que tuve en forma arbitraria y dictatorial por parte del seguro dado a que yo ya había renunciado a este.espero su respuesta ya que llevo mas de 2 meses en esto. ","pido la devolución del dinero de los dos cobros (mes de julio y agosto por $14.000 y fracción)que tuve en forma arbitraria y dictatorial por parte del seguro, dado que yo ya había renunciado a este,y no tomaron en consideracíon y siguieron cobrando abusando del poder que tienen pese a que yo había eliminado el cobro automático de la cuenta corriente igualmente lo hicieron,espero su respuesta ya que llevo mas de 2 meses en esto."
486388,APIA -Reclamo Seguros ,"Señores SVS Presente: Les comento que BCI Seguros, no Quiere respetar mi Siniestro De de Cesantia, por estar ""Presentado Fuera de plazo"",pero en diciembre del 2013 cuando fue mi despido, llame de inmediato al call center de BCI seguros (obviamente por eso uno contrata un seguro para haracerlo valer de inmediato) y le explique a la ejecutiva que estaba en juicio con mi empleador y que No tenia finiquito y dijo claramente, que la denuncia del siniestro de Cesantia se hacía cuando terminara el juicio porque tenia que presentar algún dictamen o finiquito,porque el siniestro no se puede realizar sin la documentación solicitada por bci seguros,que en mi caso fue un AVENIMIENTO,que judicialmente y legalmente, reemplaza al finiquito, el cual fue el resultado de mi demanda que gane en su totalidad en diciembre del 2014, un año después del despido. Entonces,en Diciembre del 2014 hice la denuncia respectiva.","Quiero que se respete mi seguro contratado y que se me cancele y cubra lo pactado, esta todo dentro de la ley y de la plazos."
618639,APIA -Reclamo Seguros ,"Con fecha 13 de agosto de 2015, dí aviso mediante carta enviada por email a la compañía de seguros Magallanes, del término de seguro automotriz (Poliza 1-42-22105) contratado con aquella asegurada respecto de un automovil Renault Megane, debido a que el vehículo fue vendido. Este aviso fue enviado en la forma y por el medio indicado por la misma aseguradora ante mi consulta telefónica. 

Posteriormente, con fecha 29 de junio de 2016 recibo carta de HDI indicando que renovaban automáticamente la póliza de seguros indicada, a partir del 16.06.16. Esto, reitero, en forma automática y unilateral.

Al día siguiente, el 30 de junio, hago envío de un correo a la compañía, a la casilla indicada por ellos en su carta, rechazando la renovación unilateral y automática y exigiendo la devolución del dinero descontado de mi cuenta corriente en forma posterior al aviso de término del seguro. No se ha recibido respuesta alguna al respecto
",Que se dé término efectivo a la póliza XX en la fecha avisada (13 de agosto de 2015) y que además se me haga devolución de la prima descontada desde la fecha de mi aviso de término del seguro
622781,Reclamo Valores,"Banchile sigue sin entregar la información solicitada, que es: el total en pesos cobrados sobre mis inversiones en Fondos Mutuos de Renta Variable entre noviembre del 2007 y febrero del 2016.  Como respuesta entrega las tasas de remuneración cobradas por fondo, pero no dice cuanto significa esto en pesos mensuales o anuales.  Dado que el valor es una cifra que supera ampliamente los $60.000.000 (sesenta millones de pesos), insisto en que me entreguen por escrito el monto.
Al ser el costo asociado a un producto financiero, tengo derecho como cliente, así como todos los clientes, a ser informada respecto de este cobro, que hoy es encubierto y no transparentado y constituye una fuente de ingresos segura para Banchile, independiente de los resultados que con su ""dudosa asesoría financiera"" obtiene para sus clientes.Mas bien puedo decir que de esa forma Banchile se asegura ingresos constantes seguros sin preocuparse por los intereses de sus clientes, lo cual me parece muy poco ético, digno de revisar, fiscalizar y cambiar.",Se me entregue el valor en pesos de las remuneraciones cobradas sobre mis inversiones en renta variable entre noviembre del 2007 y febrero del 2016.
623070,APIA -Reclamo Seguros ,"Soy tercero involucrado en una colisión el día  01 de abril del presente, hecho que quedó en constancia en la Quinta Comisaria de Conchalí,  el responsable del siniestro  tiene seguro  con RSA Seguros Chile, póliza N° XX. Presente los antecedentes en la Aseguradora el dia 15 de abril, donde me atendió un liquidador, XX, y hace entrega de una hoja que indica que la respuesta será entre 7 y 10 días hábiles. No hay respuesta hasta ahora.  Me presente el dia 24 de junio, para mi sorpresa, el liquidador ya no trabaja alli, ahora me atiende XX, nueva liquidadora, la que me entrega nuevamente el mismo papel, pero aun no tengo respuesta de los montos que la Aseguradora propone como indemnización. 
Ante nula respuesta a mis llamados la opción es recurrir a la Superintendencia para que interceda por mi
","Respuesta de indemnización a la brevedad
Mejorar la atención a No Clientes y cumplir los plazos que la misma Institución propone, 7 a 10 días hábiles.
Agregar al presupuesto la corrección monetaria correspondiente a los meses que han tardado
"
451834,APIA -Reclamo Seguros ,"EL 12 DE MAYO DE 2014 TOME UN SEGURO DE VIDA CON COBERTURA POR ENFERMEDADES CATASTROFICAS. A FINES DE MAYO ME FUE DIAGNOSTICADO LINFOMA NO HODGKIN FOLICULAR UBICADO EN LA BASE DEL MESENTERIO.
EL 10 DE OCTUBRE 2014 FUE INFORMADO ESTE SINIESTRO A LA COMPAÑIA DE SEGUROS CON TODOS LOS ANTECEDENTES SOLICITADOS: RELACION DE GASTOS, INFORME MEDICO TRATANTE, RESULTADO DE BIOPSIA.
CON FECHA 27 DE NOVIEMBRE ENVIAN INFORME DE LIQUIDACION QUE SEÑALA QUE NO CORRESPONDE LA INDEMNIZACION YA QUE AL MOMENTO DE PRODUCIRSE EL EVENTO EL CONTRATO SE ENCONTRABA EN PERIODO DE CARENCIA.
POR ESTA RAZON Y CONSIDERANDO QUE NO SE HIZO USO DEL BENEFICIO ANTES DE LOS TRES MESES DE CARENCIA QUE INDICA EL INFORME DE LIQUIDACION, SE SOLICITA INTERVENIR A FIN DE QUE LA REFERIDA COMPAÑIA INDEMNICE CON EL MONTO DE UF 250, DE ACUERDO AL CONTRATO.","POR ESTA RAZON Y CONSIDERANDO QUE NO SE HIZO USO DEL BENEFICIO ANTES DE LOS TRES MESES DE CARENCIA QUE INDICA EL INFORME DE LIQUIDACION, SE SOLICITA INTERVENIR A FIN DE QUE LA REFERIDA COMPAÑIA INDEMNICE CON EL MONTO DE UF 250, DE ACUERDO AL CONTRATO."
